grid,velocity,T,D,X_N2,X_H2,X_H,X_O2,X_O,X_H2O,X_OH,X_H2O2,X_HO2,X_NO,X_N2O,X_N,X_NH,X_NNH,X_NH2
0.00067421875,3.87694067,610.085034,2.58953121,0.255493049,0.675927962,1.17564399e-10,0.068530259,1.33508061e-10,4.59072437e-05,9.20822542e-12,2.05870215e-07,2.61650761e-06,1.37414151e-14,7.88924019e-15,2.5852049e-16,2.93357739e-16,1.06512114e-17,6.31020456e-15
0.000675,3.88178723,610.929559,2.58629809,0.255531688,0.675870477,2.05994388e-10,0.0685387649,1.80279756e-10,5.55344121e-05,1.33424127e-11,2.58015444e-07,3.27788963e-06,1.69579094e-14,1.00654379e-14,-2.78627367e-17,3.59362e-18,-5.22825136e-18,7.01385271e-15
0.00067578125,3.88724008,611.880525,2.58267014,0.255575211,0.675805069,3.63146155e-10,0.0685480459,2.43648628e-10,6.72381487e-05,1.99178548e-11,3.23683352e-07,4.1109055e-06,2.12991546e-14,1.32194322e-14,-1.03119136e-16,-6.55520518e-17,-1.14328451e-17,8.1070867e-15
0.0006765625,3.89337393,612.951123,2.57860125,0.255624184,0.675730678,6.42808732e-10,0.0685581096,3.29580662e-10,8.1461436e-05,3.08623221e-11,4.06327778e-07,5.15965938e-06,2.73750561e-14,1.79781648e-14,3.84445412e-16,4.32538071e-16,1.47594178e-17,9.96635059e-15
0.00067734375,3.90027235,614.15612,2.57404047,0.255679225,0.675646103,1.14052282e-09,0.0685689408,4.46232257e-10,9.87399583e-05,4.99222558e-11,5.1025854e-07,6.4793652e-06,3.44278102e-14,2.36629922e-14,3.58082686e-16,4.01066301e-16,-1.37162231e-17,1.15236225e-14
0.000678125,3.90802882,615.51203,2.56893164,0.255741007,0.675549997,2.02538586e-09,0.068580493,6.04784517e-10,0.000119720852,8.44908225e-11,6.40840364e-07,8.13901918e-06,4.41609165e-14,3.20180864e-14,1.16166548e-15,1.19856685e-15,3.87384567e-17,1.41743502e-14
0.00067890625,3.9167477,617.0373,2.56321307,0.255810262,0.675440842,3.59536643e-09,0.0685926774,8.20595468e-10,0.000145185012,1.49240061e-10,8.04731174e-07,1.02246377e-05,5.4861308e-14,4.15154095e-14,5.86412524e-16,5.84944131e-16,-6.1701643e-17,1.5715079e-14
0.000679296875,3.92151215,617.871222,2.56009889,0.25584799,0.675380729,4.83339782e-09,0.0685989528,9.57925987e-10,0.000159952668,2.03860157e-10,9.02263344e-07,1.1467384e-05,6.27161269e-14,4.88687079e-14,1.71527054e-15,1.69846154e-15,1.6921739e-16,1.8038915e-14
0.0006796875,3.92657121,618.757007,2.55680041,0.255887945,0.675316566,6.48093278e-09,0.0686053094,1.1192369e-09,0.000176291159,2.80574647e-10,1.01213051e-06,1.28685677e-05,6.94257865e-14,5.52439885e-14,8.01717583e-16,7.47503323e-16,-1.01199646e-16,1.83964334e-14
0.000680078125,3.93194263,619.697786,2.55330757,0.255930239,0.675248092,8.67405423e-09,0.0686117109,1.30876496e-09,0.000194364464,3.88878675e-10,1.13584078e-06,1.44478593e-05,7.88477727e-14,6.44828487e-14,1.63918424e-15,1.55858619e-15,1.44558188e-16,2.06226465e-14
0.00068046875,3.93764513,620.696865,2.54960987,0.255974987,0.67517503,1.15922325e-08,0.068618114,1.5315132e-09,0.000214353142,5.42287607e-10,1.27507419e-06,1.62272333e-05,8.78114012e-14,7.35265678e-14,8.88237638e-16,7.63042673e-16,-3.25543223e-17,2.13572564e-14
0.000680859375,3.94369852,621.757735,2.54569634,0.256022308,0.675097088,1.54718431e-08,0.0686244671,1.79341047e-09,0.000236455912,7.60033893e-10,1.43169921e-06,1.82311982e-05,9.89517015e-14,8.50313339e-14,1.07802772e-15,9.15430806e-16,4.1403415e-17,2.3165011e-14
0.00068125,3.95012368,622.884081,2.54155558,0.256072323,0.675013958,2.06236252e-08,0.0686307096,2.10147771e-09,0.000260891374,1.06941322e-09,1.60779013e-06,2.04870397e-05,1.116103e-13,9.84491922e-14,1.36370054e-15,1.15594274e-15,9.60863117e-17,2.51966966e-14
0.000681640625,3.95694265,624.07979,2.53717574,0.256125156,0.674925312,2.74552051e-08,0.0686367704,2.46404218e-09,0.000287899865,1.50906602e-09,1.80564498e-06,2.30250723e-05,1.25381453e-13,1.1348423e-13,1.1572248e-15,8.93678984e-16,-8.94305005e-17,2.68717762e-14
0.00068203125,3.96417867,625.348957,2.5325445,0.256180934,0.674830805,3.65000274e-08,0.0686425666,2.89099359e-09,0.000317745475,2.13351965e-09,2.0278039e-06,2.58788949e-05,1.43485228e-13,1.3346645e-13,3.48588548e-15,3.16326569e-15,3.71753075e-16,3.12367287e-14
0.000682421875,3.97185624,626.695899,2.52764911,0.256239787,0.674730075,4.845435e-08,0.0686480026,3.39407597e-09,0.000350718214,3.01942502e-09,2.27706739e-06,2.90856451e-05,1.6074521e-13,1.53464092e-13,2.89461519e-15,2.46418417e-15,2.4651535e-16,3.28003439e-14
0.0006828125,3.98000116,628.12516,2.52247638,0.256301844,0.674622736,6.42244018e-08,0.0686529681,3.98726944e-09,0.000387136354,4.27411701e-09,2.55651411e-06,3.2686243e-05,1.79363208e-13,1.75782928e-13,1.40361342e-15,8.61424147e-16,3.5209567e-17,3.3639062e-14
0.000683203125,3.98864056,629.641518,2.51701269,0.256367237,0.674508387,8.49861421e-08,0.0686573364,4.68722448e-09,0.000427348935,6.04721112e-09,2.86951746e-06,3.67256124e-05,2.02722534e-13,2.03982093e-13,2.11904376e-15,1.47701262e-15,1.99602979e-16,3.68937629e-14
0.00068359375,3.997803,631.249996,2.51124402,0.256436099,0.6743866,1.12260653e-07,0.0686609634,5.5137884e-09,0.000471738456,8.54622687e-09,3.21976026e-06,4.1252867e-05,2.30532665e-13,2.38092485e-13,4.36921373e-15,3.60336646e-15,7.7425092e-16,4.18723628e-14
0.000683984375,4.00751847,632.95587,2.50515599,0.256508563,0.674256929,1.48008749e-07,0.0686636849,6.49064508e-09,0.000520723738,1.20574458e-08,3.61124632e-06,4.63214408e-05,2.57084357e-13,2.72781465e-13,2.05883813e-15,1.11316747e-15,2.29127668e-16,4.2460633e-14
0.000684375,4.01781844,634.764672,2.49873384,0.25658476,0.674118905,1.94749047e-07,0.0686653155,7.64610978e-09,0.000574762973,1.69734896e-08,4.04830787e-06,5.19891414e-05,2.91405669e-13,3.17302846e-13,3.91268498e-15,2.8045984e-15,8.04509683e-16,4.74764982e-14
0.000684765625,4.02873594,636.6822,2.4919625,0.256664821,0.673972034,2.5570436e-07,0.0686656459,9.01403643e-09,0.000634356948,2.38292745e-08,4.53560709e-06,5.8318098e-05,3.29017618e-13,3.67736067e-13,4.89618329e-15,3.57379037e-15,1.01146987e-15,5.18349275e-14
0.000684960938,4.03443953,637.684051,2.48843955,0.256706349,0.673895085,2.93057063e-07,0.0686652353,9.79293236e-09,0.000666443847,2.82564154e-08,4.79997904e-06,6.17555706e-05,3.49760579e-13,3.96062568e-13,5.58448175e-15,4.13830628e-15,1.34793729e-15,5.42995027e-14
0.00068515625,4.0403133,638.715844,2.48482188,0.2567489,0.673815691,3.35646831e-07,0.0686643899,1.06423622e-08,0.000700170634,3.34808389e-08,5.07926594e-06,6.53895343e-05,3.70743416e-13,4.25531094e-13,5.24261618e-15,3.6593111e-15,1.11640959e-15,5.57949517e-14
0.000685351562,4.04636199,639.778402,2.48110745,0.25679249,0.67373378,3.84174128e-07,0.0686630737,1.15688831e-08,0.000735617421,3.96391118e-08,5.37418694e-06,6.92294643e-05,3.94313036e-13,4.58559175e-13,6.15391905e-15,4.42750336e-15,1.62101579e-15,5.86143179e-14
0.000685546875,4.05259043,640.872571,2.47729423,0.256837132,0.673649282,4.39426478e-07,0.0686612483,1.25796823e-08,0.000772867907,4.68896247e-08,5.68548174e-06,7.32850735e-05,4.18332742e-13,4.93123974e-13,6.08239134e-15,4.19608232e-15,1.32007922e-15,6.05143637e-14
0.000685742187,4.05900353,641.999213,2.47338018,0.256882843,0.673562122,5.02288259e-07,0.0686588736,1.36826515e-08,0.000812009513,5.54157296e-08,6.01390943e-06,7.75662894e-05,4.46945931e-13,5.33457037e-13,9.09877632e-15,7.04273929e-15,2.99045498e-15,6.55754263e-14
0.0006859375,4.06560636,643.159208,2.46936324,0.256929635,0.673472226,5.7375139e-07,0.068655907,1.48864384e-08,0.000853133508,6.54292205e-08,6.36024703e-06,8.20832256e-05,4.72470782e-13,5.72039338e-13,7.39130035e-15,5.12950842e-15,2.09242868e-15,6.59614748e-14
0.000686132812,4.07240405,644.353455,2.46524136,0.256977524,0.673379517,6.54927045e-07,0.0686523039,1.62005499e-08,0.000896335146,7.71742603e-08,6.72528779e-06,8.68461484e-05,5.01230115e-13,6.15245819e-13,7.24931648e-15,4.78221549e-15,2.09860439e-15,6.80008773e-14
0.000686328125,4.07940185,645.582869,2.46101248,0.257026522,0.673283916,7.47058357e-07,0.0686480171,1.76354185e-08,0.000941713795,9.09316896e-08,7.1098391e-06,9.18654377e-05,5.35190063e-13,6.65193034e-13,1.05111147e-14,7.82726326e-15,3.98591678e-15,7.35247995e-14
0.000686523437,4.08660513,646.848385,2.45667457,0.257076642,0.673185344,8.51534246e-07,0.0686429973,1.92024915e-08,0.000989373071,1.07023801e-07,7.51472012e-06,9.71515421e-05,5.67220693e-13,7.14949596e-13,9.89743707e-15,6.95599774e-15,3.83361411e-15,7.52271634e-14
0.00068671875,4.09401935,648.150953,2.45222556,0.257127896,0.673083718,9.6990442e-07,0.0686371926,2.09143539e-08,0.00103942097,1.25819605e-07,7.94075899e-06,0.000102714927,6.00891468e-13,7.68185316e-13,8.91622145e-15,5.70574593e-15,3.70672993e-15,7.66465204e-14
0.000686914063,4.10165008,649.491544,2.44766343,0.257180297,0.672978955,1.10389556e-06,0.0686305488,2.27848316e-08,0.00109197,1.47740554e-07,8.38878963e-06,0.000108566018,6.39939432e-13,8.28796133e-13,1.11846518e-14,7.69620345e-15,5.65202317e-15,8.14083075e-14
0.000687109375,4.10950297,650.871142,2.44298616,0.257233854,0.672870971,1.25542875e-06,0.0686230089,2.48291052e-08,0.00114713731,1.73266743e-07,8.85964815e-06,0.000114715132,6.76899117e-13,8.89547398e-13,9.0672547e-15,5.26471295e-15,4.97134968e-15,8.18528372e-14
0.000687304687,4.11758381,652.29075,2.43819176,0.257288579,0.672759679,1.42663828e-06,0.0686145136,2.70638751e-08,0.0012050448,2.02943636e-07,9.35416882e-06,0.000121172407,7.20032039e-13,9.58831835e-13,1.07461553e-14,6.62770619e-15,6.64263155e-15,8.62006899e-14
0.0006875,4.12589844,653.751385,2.43327824,0.257344481,0.672644991,1.61989173e-06,0.0686050009,2.95074845e-08,0.00126581927,2.37389188e-07,9.87317951e-06,0.00012794772,7.64606449e-13,1.03218263e-12,1.1294284e-14,6.82615418e-15,7.54371455e-15,8.94973021e-14
0.000687597656,4.13014575,654.497486,2.43077593,0.257372876,0.672586339,1.72577234e-06,0.0685998387,3.08152037e-08,0.00129733169,2.56662746e-07,1.01421794e-05,0.000131458273,7.87632527e-13,1.07066315e-12,1.12918877e-14,6.63875635e-15,7.78130995e-15,9.09033903e-14
0.000687695312,4.13445425,655.254316,2.42824283,0.25740157,0.672526798,1.83819747e-06,0.0685943923,3.21835144e-08,0.00132962048,2.77414383e-07,1.04177057e-05,0.000135053143,8.12648598e-13,1.11188932e-12,1.25739773e-14,7.73021377e-15,9.17280274e-15,9.36178546e-14
0.000687792969,4.1388247,656.022006,2.42567869,0.257430563,0.672466356,1.95754062e-06,0.0685886531,3.36152936e-08,0.00136270335,2.99747215e-07,1.06998622e-05,0.000138733499,8.35684297e-13,1.15193321e-12,1.11406229e-14,6.0948261e-15,8.17137896e-15,9.3636559e-14
0.000687890625,4.14325789,656.800692,2.42308327,0.257459856,0.672405001,2.08419431e-06,0.068582612,3.511357e-08,0.00139659836,3.23770692e-07,1.09887511e-05,0.000142500478,8.63127843e-13,1.19719786e-12,1.33776182e-14,8.12935956e-15,1.02472786e-14,9.73560787e-14
0.000687988281,4.1477546,657.590509,2.42045633,0.25748945,0.672342722,2.21857075e-06,0.0685762599,3.66815085e-08,0.0014313239,3.49600865e-07,1.12844733e-05,0.000146355182,8.89330998e-13,1.24209662e-12,1.35884918e-14,8.12263462e-15,1.04909327e-14,9.90662483e-14
0.000688085937,4.15231562,658.391593,2.41779764,0.257519345,0.672279506,2.36110275e-06,0.0685695875,3.83224389e-08,0.00146689871,3.77360709e-07,1.15871278e-05,0.000150298668,9.18177686e-13,1.29053755e-12,1.56496387e-14,9.95835299e-15,1.25045253e-14,1.02650763e-13
0.000688183594,4.15694174,659.204081,2.41510695,0.257549542,0.672215343,2.51224451e-06,0.0685625853,4.00398468e-08,0.00150334188,4.07180412e-07,1.18968115e-05,0.000154331951,9.45847492e-13,1.33875241e-12,1.57048564e-14,9.77264439e-15,1.3124056e-14,1.04246993e-13
0.00068828125,4.16163375,660.02811,2.41238405,0.257580042,0.672150218,2.67247246e-06,0.0685552438,4.18373916e-08,0.00154067284,4.39197697e-07,1.22136193e-05,0.000158455996,9.71185576e-13,1.3856133e-12,1.25901019e-14,6.40925146e-15,1.10720977e-14,1.02698197e-13
0.000688378906,4.16639247,660.863821,2.4096287,0.257610845,0.672084122,2.84228617e-06,0.0685475529,4.3718924e-08,0.00157891137,4.73558139e-07,1.25376434e-05,0.000162671716,1.00441926e-12,1.441365e-12,1.65285485e-14,1.01043921e-14,1.49649281e-14,1.08240767e-13
0.000688476563,4.1712187,661.71135,2.40684069,0.257641952,0.672017041,3.02220918e-06,0.0685395029,4.56884608e-08,0.00161807762,5.10415452e-07,1.28689733e-05,0.000166979967,1.03345321e-12,1.49400561e-12,1.53509615e-14,8.65952845e-15,1.42525804e-14,1.08678764e-13
0.000688574219,4.17611325,662.57084,2.40401979,0.257673362,0.671948962,3.21279e-06,0.0685310834,4.7750238e-08,0.00165819208,5.49931847e-07,1.32076957e-05,0.000171381544,1.06723731e-12,1.55249483e-12,1.80177193e-14,1.10555909e-14,1.69372557e-14,1.12992418e-13
0.000688671875,4.18107695,663.442429,2.40116578,0.257705078,0.671879875,3.41460292e-06,0.0685222842,4.99086848e-08,0.00169927559,5.92278314e-07,1.3553894e-05,0.000175877175,1.10050814e-12,1.61164408e-12,1.92116817e-14,1.1960426e-14,1.85789501e-14,1.15849577e-13
0.000688769531,4.1861106,664.32626,2.39827846,0.257737097,0.671809765,3.62824905e-06,0.0685130947,5.21684525e-08,0.00174134938,6.3763496e-07,1.39076478e-05,0.000180467522,1.13189524e-12,1.67012259e-12,1.75473659e-14,9.99227082e-15,1.8047416e-14,1.15870261e-13
0.000688867188,4.19121503,665.222473,2.39535762,0.257769422,0.671738622,3.85435724e-06,0.0685035044,5.45344276e-08,0.001784435,6.86191317e-07,1.42690334e-05,0.000185153168,1.16700811e-12,1.73356976e-12,1.86253041e-14,1.07633525e-14,1.99947771e-14,1.18666028e-13
0.000688964844,4.19639108,666.131211,2.39240307,0.257802051,0.671666431,4.09358505e-06,0.0684935022,5.7011726e-08,0.00182855438,7.38146643e-07,1.46381227e-05,0.00018993462,1.20115779e-12,1.79736768e-12,1.77077018e-14,9.52509625e-15,2.00261491e-14,1.19490197e-13
0.0006890625,4.20163957,667.052618,2.38941459,0.257834986,0.67159318,4.34661974e-06,0.0684830774,5.96057257e-08,0.00187372981,7.93710237e-07,1.50149832e-05,0.000194812302,1.24045009e-12,1.86766223e-12,2.08849771e-14,1.23758335e-14,2.34837107e-14,1.24440561e-13
0.000689160156,4.20696134,667.986834,2.386392,0.257868225,0.671518857,4.61417928e-06,0.0684722187,6.23220558e-08,0.00191998393,8.53101715e-07,1.53996781e-05,0.000199786547,1.27844551e-12,1.93810076e-12,2.16595012e-14,1.28002473e-14,2.49032203e-14,1.27003808e-13
0.000689257812,4.21235722,668.934005,2.38333512,0.257901769,0.671443448,4.89701335e-06,0.0684609148,6.516663e-08,0.00196733974,9.1655131e-07,1.57922653e-05,0.000204857597,1.3171625e-12,2.01074435e-12,2.20352619e-14,1.28125795e-14,2.61723191e-14,1.29193276e-13
0.000689355469,4.21782804,669.894274,2.38024376,0.257935617,0.671366942,5.19590437e-06,0.0684491543,6.81456513e-08,0.00201582059,9.8430014e-07,1.61927976e-05,0.000210025595,1.35813659e-12,2.08718781e-12,2.35199671e-14,1.39205165e-14,2.85570135e-14,1.32517888e-13
0.000689453125,4.22337466,670.867784,2.37711776,0.257969769,0.671289324,5.51166852e-06,0.0684369256,7.12656231e-08,0.00206545021,1.05660046e-06,1.66013221e-05,0.000215290581,1.39984357e-12,2.16597787e-12,2.45485797e-14,1.45547426e-14,3.07759451e-14,1.35408742e-13
0.000689550781,4.22899791,671.85468,2.37395693,0.258004225,0.671210582,5.84515679e-06,0.0684242169,7.4533368e-08,0.00211625265,1.13371589e-06,1.70178802e-05,0.000220652489,1.4417309e-12,2.24662613e-12,2.45388712e-14,1.41344087e-14,3.23733377e-14,1.37285508e-13
0.000689648437,4.23469863,672.855106,2.37076112,0.258038984,0.671130702,6.19725601e-06,0.0684110163,7.79560439e-08,0.00216825235,1.21592166e-06,1.74425069e-05,0.000226111139,1.48524416e-12,2.33063892e-12,2.49090372e-14,1.40811301e-14,3.4501779e-14,1.39569914e-13
0.000689746094,4.24047767,673.869205,2.36753019,0.258074046,0.671049672,6.56888991e-06,0.0683973119,8.15411559e-08,0.00222147405,1.3035048e-06,1.78752309e-05,0.000231666234,1.53006581e-12,2.41777158e-12,2.53033086e-14,1.40369895e-14,3.67440001e-14,1.41905502e-13
0.00068984375,4.24633587,674.897123,2.36426396,0.25810941,0.670967479,6.96102014e-06,0.0683830914,8.52965756e-08,0.00227594287,1.39676429e-06,1.83160738e-05,0.000237317356,1.57641557e-12,2.50831823e-12,2.59051895e-14,1.41850173e-14,3.91974988e-14,1.44476084e-13
0.000689941406,4.25227408,675.939003,2.36096232,0.258145075,0.670884109,7.37464734e-06,0.0683683426,8.92305586e-08,0.00233168426,1.4960112e-06,1.87650503e-05,0.000243063957,1.62588799e-12,2.60395054e-12,2.8269824e-14,1.60791682e-14,4.3355578e-14,1.48835708e-13
0.000690039062,4.25829314,676.994988,2.35762512,0.258181041,0.670799549,7.81081216e-06,0.0683530532,9.33517555e-08,0.002388724,1.60156886e-06,1.92221675e-05,0.000248905362,1.67372299e-12,2.70000129e-12,2.75877353e-14,1.49026555e-14,4.5128862e-14,1.50168935e-13
0.000690136719,4.26439388,678.065223,2.35425225,0.258217306,0.670713785,8.27059634e-06,0.0683372105,9.76692444e-08,0.0024470882,1.71377285e-06,1.96874246e-05,0.000254840757,1.72367451e-12,2.80028434e-12,2.75942633e-14,1.44019464e-14,4.76606888e-14,1.52222357e-13
0.000690234375,4.27057716,679.14985,2.35084358,0.258253869,0.670626805,8.75512368e-06,0.0683208019,1.02192541e-07,0.00250680331,1.8329711e-06,2.01608128e-05,0.000260869188,1.77703397e-12,2.90618088e-12,2.95353369e-14,1.58202402e-14,5.19019609e-14,1.56240084e-13
0.000690332031,4.27684381,680.249013,2.347399,0.25829073,0.670538595,9.26556112e-06,0.0683038148,1.06931614e-07,0.00256789607,1.95952387e-06,2.06423148e-05,0.000266989557,1.83078759e-12,3.01477898e-12,3.03429167e-14,1.60814578e-14,5.52393799e-14,1.59146679e-13
0.000690429687,4.28319467,681.362853,2.34391842,0.258327887,0.670449142,9.80311968e-06,0.0682862363,1.11896919e-07,0.00263039355,2.09380368e-06,2.11319046e-05,0.000273200617,1.88689635e-12,3.12812416e-12,3.19443201e-14,1.71161005e-14,5.94817953e-14,1.62873359e-13
0.000690527344,4.28963056,682.491512,2.34040176,0.258365338,0.670358432,1.03690555e-05,0.0682680534,1.17099411e-07,0.00269432312,2.23619525e-06,2.16295473e-05,0.000279500966,1.94325701e-12,3.24421382e-12,3.21875671e-14,1.67687032e-14,6.2699284e-14,1.65265819e-13
0.000690625,4.29615232,683.635131,2.33684891,0.258403083,0.670266453,1.09646709e-05,0.0682492532,1.22550573e-07,0.00275971242,2.38709531e-06,2.21351983e-05,0.000285889049,2.00422164e-12,3.367489e-12,3.53898046e-14,1.93610883e-14,6.87958187e-14,1.70646249e-13
0.000690722656,4.30276078,684.79385,2.33325983,0.25844112,0.67017319,1.15913151e-05,0.0682298226,1.28262428e-07,0.00282658941,2.54691243e-06,2.26488038e-05,0.000292363147,2.06357507e-12,3.49185783e-12,3.52711345e-14,1.86008483e-14,7.23722911e-14,1.72723123e-13
0.000690820313,4.30945676,685.967807,2.32963444,0.258479447,0.67007863,1.22503853e-05,0.0682097484,1.34247584e-07,0.00289498229,2.71606675e-06,2.31702997e-05,0.000298921381,2.1261899e-12,3.62227622e-12,3.66802114e-14,1.93494461e-14,7.77698355e-14,1.76357764e-13
0.000690917969,4.31624106,687.157142,2.3259727,0.258518062,0.66998276,1.29433277e-05,0.0681890174,1.40519237e-07,0.00296491955,2.89498963e-06,2.36996122e-05,0.000305561703,2.18910855e-12,3.75590631e-12,3.66016285e-14,1.85838803e-14,8.22229443e-14,1.78528888e-13
0.000691015625,4.3231145,688.361991,2.32227457,0.258556965,0.669885568,1.36716381e-05,0.0681676163,1.47091214e-07,0.00303642989,3.08412327e-06,2.42366565e-05,0.000312281897,2.25431835e-12,3.89483811e-12,3.69834279e-14,1.82576672e-14,8.73054296e-14,1.81190231e-13
0.000691113281,4.33007789,689.58249,2.31854002,0.258596152,0.669787038,1.44368631e-05,0.0681455318,1.53977991e-07,0.0031095423,3.28392026e-06,2.47813376e-05,0.000319079576,2.32290426e-12,4.04027601e-12,3.88565468e-14,1.93992245e-14,9.38183327e-14,1.8537125e-13
0.000691210937,4.33713202,690.818773,2.31476904,0.258635622,0.669687159,1.52406004e-05,0.0681227505,1.61194724e-07,0.00318428595,3.49484301e-06,2.53335495e-05,0.000325952176,2.3933771e-12,4.19086299e-12,4.06704194e-14,2.04521997e-14,1.00490981e-13,1.89516481e-13
0.000691308594,4.34427766,692.070972,2.31096161,0.258675373,0.669585917,1.60845003e-05,0.0680992591,1.68757275e-07,0.00326069024,3.71736318e-06,2.58931751e-05,0.000332896962,2.46603884e-12,4.34702741e-12,4.26755348e-14,2.16658175e-14,1.07740449e-13,1.93875738e-13
0.00069140625,4.35151562,693.33922,2.30711774,0.258715403,0.669483298,1.69702655e-05,0.0680750441,1.76682247e-07,0.00333878476,3.95196092e-06,2.64600858e-05,0.000339911021,2.5396259e-12,4.50763804e-12,4.35538761e-14,2.17203346e-14,1.1449876e-13,1.97130141e-13
0.000691455078,4.35516952,693.979414,2.30518211,0.258735521,0.669431468,1.74295123e-05,0.0680626601,1.80787202e-07,0.00337847732,4.07397334e-06,2.6746222e-05,0.000343442883,2.5769228e-12,4.58981511e-12,4.37088871e-14,2.14523522e-14,1.17762082e-13,1.98482753e-13
0.000691503906,4.35884689,694.623684,2.30323734,0.258755709,0.669379287,1.78999088e-05,0.0680500886,1.8498984e-07,0.00341860621,4.19920518e-06,2.70341388e-05,0.000346991003,2.61565213e-12,4.67436224e-12,4.476126e-14,2.20749756e-14,1.21978709e-13,2.00739808e-13
0.000691552734,4.36254781,695.272046,2.30128341,0.258775964,0.669326755,1.83816837e-05,0.068037328,1.89292475e-07,0.00345917525,4.32771902e-06,2.73238168e-05,0.000350554963,2.65460334e-12,4.76009001e-12,4.54903288e-14,2.23657834e-14,1.25971518e-13,2.02679002e-13
0.000691601562,4.36627238,695.924515,2.29932034,0.258796288,0.669273869,1.88750687e-05,0.0680243765,1.93697473e-07,0.00350018822,4.45957793e-06,2.76152362e-05,0.000354134338,2.69397456e-12,4.84721366e-12,4.60878083e-14,2.2516793e-14,1.29931542e-13,2.04492571e-13
0.000691650391,4.37002069,696.581108,2.29734813,0.258816679,0.669220629,1.93802995e-05,0.0680112324,1.98207255e-07,0.00354164896,4.59484533e-06,2.79083761e-05,0.000357728689,2.73483912e-12,4.93682481e-12,4.76204258e-14,2.35948801e-14,1.34907118e-13,2.07247241e-13
0.000691699219,4.37379285,697.24184,2.2953668,0.258837138,0.669167032,1.98976147e-05,0.067997894,2.02824293e-07,0.00358356126,4.73358503e-06,2.8203215e-05,0.000361337566,2.77437975e-12,5.02612846e-12,4.72601583e-14,2.27701319e-14,1.38157479e-13,2.08113617e-13
0.000691748047,4.37758893,697.906727,2.29337634,0.258857664,0.669113076,2.04272569e-05,0.0679843596,2.07551121e-07,0.00362592897,4.87586119e-06,2.84997307e-05,0.000364960507,2.81692941e-12,5.11947014e-12,4.93389582e-14,2.4378075e-14,1.43879301e-13,2.11426864e-13
0.000691796875,4.38140904,698.575784,2.29137677,0.258878257,0.669058761,2.09694716e-05,0.0679706274,2.12390325e-07,0.00366875592,5.02173826e-06,2.87979001e-05,0.000368597043,2.85917821e-12,5.21356783e-12,5.05308891e-14,2.50877599e-14,1.48892879e-13,2.13856603e-13
0.000691845703,4.38525326,699.249026,2.28936809,0.258898916,0.669004084,2.15245084e-05,0.0679566958,2.1734455e-07,0.00371204596,5.17128096e-06,2.90976996e-05,0.000372246688,2.90116827e-12,5.30848078e-12,5.0873606e-14,2.49385011e-14,1.53273969e-13,2.15441958e-13
0.000691894531,4.38912168,699.926468,2.28735032,0.258919642,0.668949045,2.209262e-05,0.0679425631,2.22416503e-07,0.00375580293,5.32455425e-06,2.93991045e-05,0.000375908949,2.94414508e-12,5.40547201e-12,5.16075814e-14,2.51722788e-14,1.58213573e-13,2.17424943e-13
0.000691943359,4.39301439,700.608126,2.28532347,0.258940433,0.66889364,2.26740628e-05,0.0679282275,2.27608949e-07,0.00380003068,5.4816233e-06,2.97020896e-05,0.000379583322,2.98704324e-12,5.50349792e-12,5.16583554e-14,2.47136667e-14,1.62638015e-13,2.18730213e-13
0.000691992187,4.39693149,701.294014,2.28328754,0.258961289,0.66883787,2.32690966e-05,0.0679136874,2.32924717e-07,0.00384473307,5.64255344e-06,3.00066289e-05,0.000383269289,3.03218172e-12,5.60489607e-12,5.33390441e-14,2.58771543e-14,1.68781998e-13,2.2167234e-13
0.000692041016,4.40087306,701.984146,2.28124255,0.258982211,0.668781732,2.38779849e-05,0.0678989409,2.38366696e-07,0.00388991397,5.80741009e-06,3.03126956e-05,0.000386966325,3.07650718e-12,5.70663984e-12,5.35824091e-14,2.55921054e-14,1.73683285e-13,2.23181142e-13
0.000692089844,4.40483918,702.678538,2.27918852,0.259003197,0.668725224,2.45009946e-05,0.0678839866,2.43937841e-07,0.00393557723,5.97625879e-06,3.0620262e-05,0.000390673891,3.12254954e-12,5.81127619e-12,5.4915512e-14,2.6388116e-14,1.7980544e-13,2.25785986e-13
0.000692138672,4.40882994,703.377204,2.27712546,0.259024247,0.668668346,2.51383963e-05,0.0678688225,2.4964117e-07,0.00398172672,6.14916511e-06,3.09293e-05,0.000394391439,3.16818143e-12,5.91670356e-12,5.51988633e-14,2.6123584e-14,1.85072493e-13,2.27345548e-13
0.0006921875,4.41284542,704.080156,2.27505338,0.259045361,0.668611095,2.57904639e-05,0.0678534472,2.55479772e-07,0.00402836632,6.32619462e-06,3.12397803e-05,0.000398118411,3.21509251e-12,6.0246301e-12,5.61172109e-14,2.64851201e-14,1.91110383e-13,2.29546481e-13
0.000692236328,4.41688572,704.787411,2.2729723,0.259066539,0.66855347,2.64574753e-05,0.0678378587,2.61456798e-07,0.00407549988,6.50741283e-06,3.15516733e-05,0.000401854238,3.2629817e-12,6.13478009e-12,5.73589136e-14,2.71597799e-14,1.97620572e-13,2.32075914e-13
0.000692285156,4.42095091,705.49898,2.27088224,0.25908778,0.66849547,2.71397115e-05,0.0678220556,2.67575472e-07,0.00412313128,6.69288518e-06,3.18649482e-05,0.000405598339,3.3107399e-12,6.24606837e-12,5.78050987e-14,2.70277876e-14,2.03528091e-13,2.33814139e-13
